ProvID,Provinsi,Tanggal,Komoditas,Nilai,NilaiDiff,SemuaProvinsi,Kelompok,stdDev,Percentage,SemuaPercentage,stdDevPercentage,TanggalLast,TanggalInflasi,show,tanggal
30,Sulawesi Barat,03 Jun 24,Beras,13700.0,Rp0,15350.0,5,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
26,Sulawesi Selatan,03 Jun 24,Beras,13750.0,Rp0,15350.0,5,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
2,Sumatera Utara,03 Jun 24,Beras,13850.0,Rp0,15350.0,5,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
16,Jawa Timur,03 Jun 24,Beras,13900.0,Rp50,15350.0,5,1400.0,0.36,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
1,Aceh,03 Jun 24,Beras,13950.0,Rp200,15350.0,5,1400.0,1.45,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
10,Lampung,03 Jun 24,Beras,13950.0,Rp0,15350.0,5,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
15,DI Yogyakarta,03 Jun 24,Beras,14300.0,Rp0,15350.0,5,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
14,Jawa Tengah,03 Jun 24,Beras,14400.0,Rp0,15350.0,5,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
12,Jawa Barat,03 Jun 24,Beras,14500.0,Rp0,15350.0,4,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
6,Jambi,03 Jun 24,Beras,14550.0,-Rp100,15350.0,4,1400.0,-0.68,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
28,Sulawesi Tengah,03 Jun 24,Beras,14550.0,Rp0,15350.0,4,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
29,Sulawesi Utara,03 Jun 24,Beras,14550.0,Rp0,15350.0,4,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
25,Gorontalo,03 Jun 24,Beras,14600.0,Rp0,15350.0,4,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
5,Kepulauan Riau,03 Jun 24,Beras,14700.0,Rp0,15350.0,4,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
11,Banten,03 Jun 24,Beras,14850.0,Rp0,15350.0,4,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
17,Bali,03 Jun 24,Beras,14950.0,Rp0,15350.0,4,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
8,Sumatera Selatan,03 Jun 24,Beras,15100.0,Rp0,15350.0,4,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
27,Sulawesi Tenggara,03 Jun 24,Beras,15100.0,Rp0,15350.0,4,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
7,Bengkulu,03 Jun 24,Beras,15150.0,Rp0,15350.0,4,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
13,DKI Jakarta,03 Jun 24,Beras,15400.0,Rp0,15350.0,4,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
9,Kepulauan Bangka Belitung,03 Jun 24,Beras,15550.0,Rp0,15350.0,4,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
4,Riau,03 Jun 24,Beras,15700.0,Rp0,15350.0,3,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
19,Nusa Tenggara Timur,03 Jun 24,Beras,15850.0,Rp0,15350.0,3,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
23,Kalimantan Timur,03 Jun 24,Beras,16200.0,-Rp50,15350.0,3,1400.0,-0.31,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
31,Maluku,03 Jun 24,Beras,16200.0,Rp0,15350.0,3,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
20,Kalimantan Barat,03 Jun 24,Beras,16300.0,Rp0,15350.0,3,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
32,Maluku Utara,03 Jun 24,Beras,16700.0,Rp0,15350.0,3,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
24,Kalimantan Utara,03 Jun 24,Beras,16900.0,Rp0,15350.0,2,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
34,Papua Barat,03 Jun 24,Beras,16900.0,Rp50,15350.0,2,1400.0,0.3,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
33,Papua,03 Jun 24,Beras,16950.0,Rp0,15350.0,2,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
3,Sumatera Barat,03 Jun 24,Beras,17550.0,-Rp50,15350.0,2,1400.0,-0.28,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
21,Kalimantan Selatan,03 Jun 24,Beras,18700.0,-Rp100,15350.0,1,1400.0,-0.53,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
22,Kalimantan Tengah,03 Jun 24,Beras,19150.0,Rp0,15350.0,1,1400.0,0.0,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03
18,Nusa Tenggara Barat,04 Jun 24,Beras,13300.0,Rp0,15350.0,5,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
30,Sulawesi Barat,04 Jun 24,Beras,13700.0,Rp0,15350.0,5,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
1,Aceh,04 Jun 24,Beras,13750.0,-Rp200,15350.0,5,1350.0,-1.43,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
26,Sulawesi Selatan,04 Jun 24,Beras,13750.0,Rp0,15350.0,5,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
2,Sumatera Utara,04 Jun 24,Beras,13850.0,Rp0,15350.0,5,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
10,Lampung,04 Jun 24,Beras,13950.0,Rp0,15350.0,5,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
16,Jawa Timur,04 Jun 24,Beras,14000.0,Rp100,15350.0,5,1350.0,0.72,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
15,DI Yogyakarta,04 Jun 24,Beras,14300.0,Rp0,15350.0,5,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
14,Jawa Tengah,04 Jun 24,Beras,14400.0,Rp0,15350.0,5,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
12,Jawa Barat,04 Jun 24,Beras,14500.0,Rp0,15350.0,4,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
28,Sulawesi Tengah,04 Jun 24,Beras,14550.0,Rp0,15350.0,4,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
29,Sulawesi Utara,04 Jun 24,Beras,14550.0,Rp0,15350.0,4,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
6,Jambi,04 Jun 24,Beras,14600.0,Rp50,15350.0,4,1350.0,0.34,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
25,Gorontalo,04 Jun 24,Beras,14600.0,Rp0,15350.0,4,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
5,Kepulauan Riau,04 Jun 24,Beras,14700.0,Rp0,15350.0,4,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
11,Banten,04 Jun 24,Beras,14850.0,Rp0,15350.0,4,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
17,Bali,04 Jun 24,Beras,15000.0,Rp50,15350.0,4,1350.0,0.33,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
8,Sumatera Selatan,04 Jun 24,Beras,15100.0,Rp0,15350.0,4,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
27,Sulawesi Tenggara,04 Jun 24,Beras,15100.0,Rp0,15350.0,4,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
7,Bengkulu,04 Jun 24,Beras,15150.0,Rp0,15350.0,4,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
13,DKI Jakarta,04 Jun 24,Beras,15400.0,Rp0,15350.0,4,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
9,Kepulauan Bangka Belitung,04 Jun 24,Beras,15550.0,Rp0,15350.0,4,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
4,Riau,04 Jun 24,Beras,15750.0,Rp50,15350.0,3,1350.0,0.32,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
19,Nusa Tenggara Timur,04 Jun 24,Beras,15850.0,Rp0,15350.0,3,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
31,Maluku,04 Jun 24,Beras,16200.0,Rp0,15350.0,3,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
23,Kalimantan Timur,04 Jun 24,Beras,16250.0,Rp50,15350.0,3,1350.0,0.31,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
20,Kalimantan Barat,04 Jun 24,Beras,16300.0,Rp0,15350.0,3,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
32,Maluku Utara,04 Jun 24,Beras,16700.0,Rp0,15350.0,3,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
24,Kalimantan Utara,04 Jun 24,Beras,16900.0,Rp0,15350.0,2,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
34,Papua Barat,04 Jun 24,Beras,16900.0,Rp0,15350.0,2,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
33,Papua,04 Jun 24,Beras,16950.0,Rp0,15350.0,2,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
3,Sumatera Barat,04 Jun 24,Beras,17550.0,Rp0,15350.0,2,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
21,Kalimantan Selatan,04 Jun 24,Beras,18000.0,-Rp700,15350.0,1,1350.0,-3.74,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
22,Kalimantan Tengah,04 Jun 24,Beras,19150.0,Rp0,15350.0,1,1350.0,0.0,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04
18,Nusa Tenggara Barat,05 Jun 24,Beras,13300.0,Rp0,15400.0,5,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
1,Aceh,05 Jun 24,Beras,13700.0,-Rp50,15400.0,5,2950.0,-0.36,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
30,Sulawesi Barat,05 Jun 24,Beras,13700.0,Rp0,15400.0,5,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
2,Sumatera Utara,05 Jun 24,Beras,13850.0,Rp0,15400.0,5,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
16,Jawa Timur,05 Jun 24,Beras,13900.0,-Rp100,15400.0,5,2950.0,-0.71,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
10,Lampung,05 Jun 24,Beras,13950.0,Rp0,15400.0,5,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
15,DI Yogyakarta,05 Jun 24,Beras,14300.0,Rp0,15400.0,5,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
14,Jawa Tengah,05 Jun 24,Beras,14400.0,Rp0,15400.0,5,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
12,Jawa Barat,05 Jun 24,Beras,14450.0,-Rp50,15400.0,5,2950.0,-0.34,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
28,Sulawesi Tengah,05 Jun 24,Beras,14550.0,Rp0,15400.0,4,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
29,Sulawesi Utara,05 Jun 24,Beras,14550.0,Rp0,15400.0,4,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
6,Jambi,05 Jun 24,Beras,14600.0,Rp0,15400.0,4,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
25,Gorontalo,05 Jun 24,Beras,14600.0,Rp0,15400.0,4,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
5,Kepulauan Riau,05 Jun 24,Beras,14700.0,Rp0,15400.0,4,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
11,Banten,05 Jun 24,Beras,14850.0,Rp0,15400.0,4,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
17,Bali,05 Jun 24,Beras,15000.0,Rp0,15400.0,4,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
8,Sumatera Selatan,05 Jun 24,Beras,15100.0,Rp0,15400.0,4,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
27,Sulawesi Tenggara,05 Jun 24,Beras,15100.0,Rp0,15400.0,4,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
7,Bengkulu,05 Jun 24,Beras,15150.0,Rp0,15400.0,4,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
13,DKI Jakarta,05 Jun 24,Beras,15400.0,Rp0,15400.0,4,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
9,Kepulauan Bangka Belitung,05 Jun 24,Beras,15550.0,Rp0,15400.0,4,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
4,Riau,05 Jun 24,Beras,15750.0,Rp0,15400.0,3,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
19,Nusa Tenggara Timur,05 Jun 24,Beras,15850.0,Rp0,15400.0,3,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
23,Kalimantan Timur,05 Jun 24,Beras,16200.0,-Rp50,15400.0,3,2950.0,-0.31,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
31,Maluku,05 Jun 24,Beras,16200.0,Rp0,15400.0,3,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
20,Kalimantan Barat,05 Jun 24,Beras,16300.0,Rp0,15400.0,3,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
32,Maluku Utara,05 Jun 24,Beras,16700.0,Rp0,15400.0,3,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
24,Kalimantan Utara,05 Jun 24,Beras,16900.0,Rp0,15400.0,2,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
34,Papua Barat,05 Jun 24,Beras,16900.0,Rp0,15400.0,2,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
33,Papua,05 Jun 24,Beras,16950.0,Rp0,15400.0,2,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
3,Sumatera Barat,05 Jun 24,Beras,17550.0,Rp0,15400.0,2,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
21,Kalimantan Selatan,05 Jun 24,Beras,18750.0,Rp750,15400.0,1,2950.0,4.17,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
22,Kalimantan Tengah,05 Jun 24,Beras,19150.0,Rp0,15400.0,1,2950.0,0.0,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05
18,Nusa Tenggara Barat,06 Jun 24,Beras,13300.0,Rp0,15350.0,5,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
1,Aceh,06 Jun 24,Beras,13700.0,Rp0,15350.0,5,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
30,Sulawesi Barat,06 Jun 24,Beras,13700.0,Rp0,15350.0,5,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
26,Sulawesi Selatan,06 Jun 24,Beras,13750.0,,15350.0,6,1400.0,0.0,0.0,,,,True,2024-06-06
2,Sumatera Utara,06 Jun 24,Beras,13850.0,Rp0,15350.0,5,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
16,Jawa Timur,06 Jun 24,Beras,13900.0,Rp0,15350.0,5,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
10,Lampung,06 Jun 24,Beras,14000.0,Rp50,15350.0,5,1400.0,0.36,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
15,DI Yogyakarta,06 Jun 24,Beras,14300.0,Rp0,15350.0,5,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
14,Jawa Tengah,06 Jun 24,Beras,14400.0,Rp0,15350.0,5,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
12,Jawa Barat,06 Jun 24,Beras,14450.0,Rp0,15350.0,5,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
28,Sulawesi Tengah,06 Jun 24,Beras,14550.0,Rp0,15350.0,4,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
29,Sulawesi Utara,06 Jun 24,Beras,14550.0,Rp0,15350.0,4,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
6,Jambi,06 Jun 24,Beras,14600.0,Rp0,15350.0,4,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
25,Gorontalo,06 Jun 24,Beras,14600.0,Rp0,15350.0,4,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
5,Kepulauan Riau,06 Jun 24,Beras,14700.0,Rp0,15350.0,4,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
11,Banten,06 Jun 24,Beras,14850.0,Rp0,15350.0,4,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
17,Bali,06 Jun 24,Beras,15000.0,Rp0,15350.0,4,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
27,Sulawesi Tenggara,06 Jun 24,Beras,15050.0,-Rp50,15350.0,4,1400.0,-0.33,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
8,Sumatera Selatan,06 Jun 24,Beras,15100.0,Rp0,15350.0,4,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
7,Bengkulu,06 Jun 24,Beras,15150.0,Rp0,15350.0,4,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
13,DKI Jakarta,06 Jun 24,Beras,15400.0,Rp0,15350.0,4,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
9,Kepulauan Bangka Belitung,06 Jun 24,Beras,15550.0,Rp0,15350.0,4,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
4,Riau,06 Jun 24,Beras,15750.0,Rp0,15350.0,3,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
19,Nusa Tenggara Timur,06 Jun 24,Beras,15850.0,Rp0,15350.0,3,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
23,Kalimantan Timur,06 Jun 24,Beras,16200.0,Rp0,15350.0,3,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
31,Maluku,06 Jun 24,Beras,16200.0,Rp0,15350.0,3,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
20,Kalimantan Barat,06 Jun 24,Beras,16300.0,Rp0,15350.0,3,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
32,Maluku Utara,06 Jun 24,Beras,16700.0,Rp0,15350.0,3,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
24,Kalimantan Utara,06 Jun 24,Beras,16900.0,Rp0,15350.0,2,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
34,Papua Barat,06 Jun 24,Beras,16900.0,Rp0,15350.0,2,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
33,Papua,06 Jun 24,Beras,16950.0,Rp0,15350.0,2,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
3,Sumatera Barat,06 Jun 24,Beras,17550.0,Rp0,15350.0,2,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
21,Kalimantan Selatan,06 Jun 24,Beras,18750.0,Rp0,15350.0,1,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
22,Kalimantan Tengah,06 Jun 24,Beras,19150.0,Rp0,15350.0,1,1400.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06
18,Nusa Tenggara Barat,07 Jun 24,Beras,13300.0,Rp0,15350.0,5,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
1,Aceh,07 Jun 24,Beras,13700.0,Rp0,15350.0,5,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
30,Sulawesi Barat,07 Jun 24,Beras,13700.0,Rp0,15350.0,5,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
26,Sulawesi Selatan,07 Jun 24,Beras,13750.0,Rp0,15350.0,5,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
2,Sumatera Utara,07 Jun 24,Beras,13850.0,Rp0,15350.0,5,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
16,Jawa Timur,07 Jun 24,Beras,13900.0,Rp0,15350.0,5,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
10,Lampung,07 Jun 24,Beras,14000.0,Rp0,15350.0,5,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
15,DI Yogyakarta,07 Jun 24,Beras,14300.0,Rp0,15350.0,5,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
14,Jawa Tengah,07 Jun 24,Beras,14400.0,Rp0,15350.0,5,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
12,Jawa Barat,07 Jun 24,Beras,14450.0,Rp0,15350.0,5,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
28,Sulawesi Tengah,07 Jun 24,Beras,14550.0,Rp0,15350.0,4,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
29,Sulawesi Utara,07 Jun 24,Beras,14550.0,Rp0,15350.0,4,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
6,Jambi,07 Jun 24,Beras,14600.0,Rp0,15350.0,4,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
25,Gorontalo,07 Jun 24,Beras,14600.0,Rp0,15350.0,4,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
5,Kepulauan Riau,07 Jun 24,Beras,14700.0,Rp0,15350.0,4,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
11,Banten,07 Jun 24,Beras,14850.0,Rp0,15350.0,4,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
17,Bali,07 Jun 24,Beras,15000.0,Rp0,15350.0,4,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
27,Sulawesi Tenggara,07 Jun 24,Beras,15000.0,-Rp50,15350.0,4,1400.0,-0.33,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
7,Bengkulu,07 Jun 24,Beras,15100.0,-Rp50,15350.0,4,1400.0,-0.33,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
8,Sumatera Selatan,07 Jun 24,Beras,15100.0,Rp0,15350.0,4,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
13,DKI Jakarta,07 Jun 24,Beras,15400.0,Rp0,15350.0,4,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
9,Kepulauan Bangka Belitung,07 Jun 24,Beras,15550.0,Rp0,15350.0,4,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
4,Riau,07 Jun 24,Beras,15750.0,Rp0,15350.0,3,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
19,Nusa Tenggara Timur,07 Jun 24,Beras,15800.0,-Rp50,15350.0,3,1400.0,-0.32,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
31,Maluku,07 Jun 24,Beras,16200.0,Rp0,15350.0,3,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
23,Kalimantan Timur,07 Jun 24,Beras,16250.0,Rp50,15350.0,3,1400.0,0.31,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
20,Kalimantan Barat,07 Jun 24,Beras,16300.0,Rp0,15350.0,3,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
32,Maluku Utara,07 Jun 24,Beras,16700.0,Rp0,15350.0,3,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
24,Kalimantan Utara,07 Jun 24,Beras,16900.0,Rp0,15350.0,2,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
34,Papua Barat,07 Jun 24,Beras,16900.0,Rp0,15350.0,2,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
33,Papua,07 Jun 24,Beras,16950.0,Rp0,15350.0,2,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
3,Sumatera Barat,07 Jun 24,Beras,17550.0,Rp0,15350.0,2,1400.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07
