ProvID,Provinsi,Tanggal,Komoditas,Nilai,NilaiDiff,SemuaProvinsi,Kelompok,stdDev,Percentage,SemuaPercentage,stdDevPercentage,TanggalLast,TanggalInflasi,show,tanggal,commodity_id
1,Aceh,29 Mar 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,28 Mar 24,29 Mar / 28 Mar,True,2024-03-30,1
1,Aceh,29 Mar 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,28 Mar 24,29 Mar / 28 Mar,True,2024-03-31,1
1,Aceh,01 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,29 Mar 24,01 Apr / 29 Mar,True,2024-04-01,1
1,Aceh,02 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,01 Apr 24,02 Apr / 01 Apr,True,2024-04-02,1
1,Aceh,03 Apr 24,Beras,13750.0,-Rp50,13750.0,5,2300.0,-0.36,0.0,,02 Apr 24,03 Apr / 02 Apr,True,2024-04-03,1
1,Aceh,04 Apr 24,Beras,13800.0,Rp50,13800.0,5,2350.0,0.36,0.0,,03 Apr 24,04 Apr / 03 Apr,True,2024-04-04,1
1,Aceh,05 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,04 Apr 24,05 Apr / 04 Apr,True,2024-04-05,1
1,Aceh,05 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,04 Apr 24,05 Apr / 04 Apr,True,2024-04-06,1
1,Aceh,05 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,04 Apr 24,05 Apr / 04 Apr,True,2024-04-07,1
1,Aceh,08 Apr 24,Beras,13800.0,,13800.0,6,2350.0,0.0,0.0,,,,True,2024-04-08,1
1,Aceh,09 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,08 Apr 24,09 Apr / 08 Apr,True,2024-04-09,1
1,Aceh,10 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,09 Apr 24,10 Apr / 09 Apr,True,2024-04-10,1
1,Aceh,11 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,10 Apr 24,11 Apr / 10 Apr,True,2024-04-11,1
1,Aceh,12 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,11 Apr 24,12 Apr / 11 Apr,True,2024-04-12,1
1,Aceh,15 Apr 24,Beras,13800.0,,13800.0,6,2350.0,0.0,0.0,,,,True,2024-04-15,1
1,Aceh,16 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,15 Apr 24,16 Apr / 15 Apr,True,2024-04-16,1
1,Aceh,17 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,16 Apr 24,17 Apr / 16 Apr,True,2024-04-17,1
1,Aceh,18 Apr 24,Beras,13700.0,-Rp100,13700.0,5,2300.0,-0.72,0.0,,17 Apr 24,18 Apr / 17 Apr,True,2024-04-18,1
1,Aceh,19 Apr 24,Beras,13800.0,Rp100,13800.0,5,2350.0,0.73,0.0,,18 Apr 24,19 Apr / 18 Apr,True,2024-04-19,1
1,Aceh,22 Apr 24,Beras,14000.0,Rp200,14000.0,5,2350.0,1.45,0.0,,19 Apr 24,22 Apr / 19 Apr,True,2024-04-22,1
1,Aceh,23 Apr 24,Beras,13800.0,-Rp200,13800.0,5,2350.0,-1.43,0.0,,22 Apr 24,23 Apr / 22 Apr,True,2024-04-23,1
1,Aceh,24 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,23 Apr 24,24 Apr / 23 Apr,True,2024-04-24,1
1,Aceh,25 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,24 Apr 24,25 Apr / 24 Apr,True,2024-04-25,1
1,Aceh,26 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,25 Apr 24,26 Apr / 25 Apr,True,2024-04-26,1
1,Aceh,26 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,25 Apr 24,26 Apr / 25 Apr,True,2024-04-27,1
1,Aceh,26 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,25 Apr 24,26 Apr / 25 Apr,True,2024-04-28,1
1,Aceh,29 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,26 Apr 24,29 Apr / 26 Apr,True,2024-04-29,1
1,Aceh,30 Apr 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,29 Apr 24,30 Apr / 29 Apr,True,2024-04-30,1
1,Aceh,01 Mei 24,Beras,14000.0,Rp200,14000.0,5,2350.0,1.45,0.0,,30 Apr 24,01 Mei / 30 Apr,True,2024-05-01,1
1,Aceh,02 Mei 24,Beras,13800.0,-Rp200,13800.0,5,2350.0,-1.43,0.0,,01 Mei 24,02 Mei / 01 Mei,True,2024-05-02,1
1,Aceh,03 Mei 24,Beras,14000.0,Rp200,14000.0,5,2350.0,1.45,0.0,,02 Mei 24,03 Mei / 02 Mei,True,2024-05-03,1
1,Aceh,03 Mei 24,Beras,14000.0,Rp200,14000.0,5,2350.0,1.45,0.0,,02 Mei 24,03 Mei / 02 Mei,True,2024-05-04,1
1,Aceh,03 Mei 24,Beras,14000.0,Rp200,14000.0,5,2350.0,1.45,0.0,,02 Mei 24,03 Mei / 02 Mei,True,2024-05-05,1
1,Aceh,06 Mei 24,Beras,13800.0,-Rp200,13800.0,5,2350.0,-1.43,0.0,,03 Mei 24,06 Mei / 03 Mei,True,2024-05-06,1
1,Aceh,07 Mei 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,06 Mei 24,07 Mei / 06 Mei,True,2024-05-07,1
1,Aceh,08 Mei 24,Beras,14000.0,Rp200,14000.0,5,2350.0,1.45,0.0,,07 Mei 24,08 Mei / 07 Mei,True,2024-05-08,1
1,Aceh,09 Mei 24,Beras,13800.0,-Rp200,13800.0,5,2350.0,-1.43,0.0,,08 Mei 24,09 Mei / 08 Mei,True,2024-05-09,1
1,Aceh,10 Mei 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,09 Mei 24,10 Mei / 09 Mei,True,2024-05-10,1
1,Aceh,10 Mei 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,09 Mei 24,10 Mei / 09 Mei,True,2024-05-11,1
1,Aceh,10 Mei 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,09 Mei 24,10 Mei / 09 Mei,True,2024-05-12,1
1,Aceh,13 Mei 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,10 Mei 24,13 Mei / 10 Mei,True,2024-05-13,1
1,Aceh,14 Mei 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,13 Mei 24,14 Mei / 13 Mei,True,2024-05-14,1
1,Aceh,15 Mei 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,14 Mei 24,15 Mei / 14 Mei,True,2024-05-15,1
1,Aceh,16 Mei 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,15 Mei 24,16 Mei / 15 Mei,True,2024-05-16,1
1,Aceh,17 Mei 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,16 Mei 24,17 Mei / 16 Mei,True,2024-05-17,1
1,Aceh,20 Mei 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,17 Mei 24,20 Mei / 17 Mei,True,2024-05-20,1
1,Aceh,21 Mei 24,Beras,13750.0,-Rp50,13750.0,5,2300.0,-0.36,0.0,,20 Mei 24,21 Mei / 20 Mei,True,2024-05-21,1
1,Aceh,22 Mei 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,21 Mei 24,22 Mei / 21 Mei,True,2024-05-22,1
1,Aceh,23 Mei 24,Beras,14000.0,Rp250,14000.0,5,2350.0,1.82,0.0,,22 Mei 24,23 Mei / 22 Mei,True,2024-05-23,1
1,Aceh,24 Mei 24,Beras,14000.0,Rp0,14000.0,5,2350.0,0.0,0.0,,23 Mei 24,24 Mei / 23 Mei,True,2024-05-24,1
1,Aceh,27 Mei 24,Beras,13750.0,-Rp250,13750.0,5,2300.0,-1.79,0.0,,24 Mei 24,27 Mei / 24 Mei,True,2024-05-27,1
1,Aceh,28 Mei 24,Beras,13800.0,Rp50,13800.0,5,2350.0,0.36,0.0,,27 Mei 24,28 Mei / 27 Mei,True,2024-05-28,1
1,Aceh,29 Mei 24,Beras,13950.0,Rp150,13950.0,5,2350.0,1.09,0.0,,28 Mei 24,29 Mei / 28 Mei,True,2024-05-29,1
1,Aceh,30 Mei 24,Beras,13750.0,-Rp200,13750.0,5,2300.0,-1.43,0.0,,29 Mei 24,30 Mei / 29 Mei,True,2024-05-30,1
1,Aceh,31 Mei 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,30 Mei 24,31 Mei / 30 Mei,True,2024-05-31,1
1,Aceh,31 Mei 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,30 Mei 24,31 Mei / 30 Mei,True,2024-06-01,1
1,Aceh,31 Mei 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,30 Mei 24,31 Mei / 30 Mei,True,2024-06-02,1
1,Aceh,03 Jun 24,Beras,13950.0,Rp200,13950.0,5,2350.0,1.45,0.0,,31 Mei 24,03 Jun / 31 Mei,True,2024-06-03,1
1,Aceh,04 Jun 24,Beras,13750.0,-Rp200,13750.0,5,2300.0,-1.43,0.0,,03 Jun 24,04 Jun / 03 Jun,True,2024-06-04,1
1,Aceh,05 Jun 24,Beras,13700.0,-Rp50,13700.0,5,2300.0,-0.36,0.0,,04 Jun 24,05 Jun / 04 Jun,True,2024-06-05,1
1,Aceh,06 Jun 24,Beras,13700.0,Rp0,13700.0,5,2300.0,0.0,0.0,,05 Jun 24,06 Jun / 05 Jun,True,2024-06-06,1
1,Aceh,07 Jun 24,Beras,13700.0,Rp0,13700.0,5,2300.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-07,1
1,Aceh,07 Jun 24,Beras,13700.0,Rp0,13700.0,5,2300.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-08,1
1,Aceh,07 Jun 24,Beras,13700.0,Rp0,13700.0,5,2300.0,0.0,0.0,,06 Jun 24,07 Jun / 06 Jun,True,2024-06-09,1
1,Aceh,10 Jun 24,Beras,13700.0,Rp0,13700.0,5,2300.0,0.0,0.0,,07 Jun 24,10 Jun / 07 Jun,True,2024-06-10,1
1,Aceh,11 Jun 24,Beras,13700.0,Rp0,13700.0,5,2300.0,0.0,0.0,,10 Jun 24,11 Jun / 10 Jun,True,2024-06-11,1
1,Aceh,12 Jun 24,Beras,13700.0,Rp0,13700.0,5,2300.0,0.0,0.0,,11 Jun 24,12 Jun / 11 Jun,True,2024-06-12,1
1,Aceh,13 Jun 24,Beras,13700.0,Rp0,13700.0,5,2300.0,0.0,0.0,,12 Jun 24,13 Jun / 12 Jun,True,2024-06-13,1
1,Aceh,14 Jun 24,Beras,13700.0,Rp0,13700.0,5,2300.0,0.0,0.0,,13 Jun 24,14 Jun / 13 Jun,True,2024-06-14,1
1,Aceh,14 Jun 24,Beras,13700.0,Rp0,13700.0,5,2300.0,0.0,0.0,,13 Jun 24,14 Jun / 13 Jun,True,2024-06-15,1
1,Aceh,14 Jun 24,Beras,13700.0,Rp0,13700.0,5,2300.0,0.0,0.0,,13 Jun 24,14 Jun / 13 Jun,True,2024-06-16,1
1,Aceh,17 Jun 24,Beras,13700.0,Rp0,13700.0,5,2300.0,0.0,0.0,,14 Jun 24,17 Jun / 14 Jun,True,2024-06-17,1
1,Aceh,18 Jun 24,Beras,13700.0,Rp0,13700.0,5,2300.0,0.0,0.0,,17 Jun 24,18 Jun / 17 Jun,True,2024-06-18,1
1,Aceh,19 Jun 24,Beras,13750.0,Rp50,13750.0,5,2300.0,0.36,0.0,,18 Jun 24,19 Jun / 18 Jun,True,2024-06-19,1
1,Aceh,20 Jun 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,19 Jun 24,20 Jun / 19 Jun,True,2024-06-20,1
1,Aceh,21 Jun 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,20 Jun 24,21 Jun / 20 Jun,True,2024-06-21,1
1,Aceh,21 Jun 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,20 Jun 24,21 Jun / 20 Jun,True,2024-06-22,1
1,Aceh,21 Jun 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,20 Jun 24,21 Jun / 20 Jun,True,2024-06-23,1
1,Aceh,24 Jun 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,21 Jun 24,24 Jun / 21 Jun,True,2024-06-24,1
1,Aceh,25 Jun 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,24 Jun 24,25 Jun / 24 Jun,True,2024-06-25,1
1,Aceh,26 Jun 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,25 Jun 24,26 Jun / 25 Jun,True,2024-06-26,1
1,Aceh,27 Jun 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,26 Jun 24,27 Jun / 26 Jun,True,2024-06-27,1
1,Aceh,28 Jun 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,27 Jun 24,28 Jun / 27 Jun,True,2024-06-28,1
1,Aceh,28 Jun 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,27 Jun 24,28 Jun / 27 Jun,True,2024-06-29,1
1,Aceh,28 Jun 24,Beras,13750.0,Rp0,13750.0,5,2300.0,0.0,0.0,,27 Jun 24,28 Jun / 27 Jun,True,2024-06-30,1
1,Aceh,01 Jul 24,Beras,13800.0,Rp50,13800.0,5,2350.0,0.36,0.0,,28 Jun 24,01 Jul / 28 Jun,True,2024-07-01,1
1,Aceh,02 Jul 24,Beras,13850.0,Rp50,13850.0,5,2350.0,0.36,0.0,,01 Jul 24,02 Jul / 01 Jul,True,2024-07-02,1
1,Aceh,03 Jul 24,Beras,13900.0,Rp50,13900.0,5,2350.0,0.36,0.0,,02 Jul 24,03 Jul / 02 Jul,True,2024-07-03,1
1,Aceh,04 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,03 Jul 24,04 Jul / 03 Jul,True,2024-07-04,1
1,Aceh,05 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,04 Jul 24,05 Jul / 04 Jul,True,2024-07-05,1
1,Aceh,05 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,04 Jul 24,05 Jul / 04 Jul,True,2024-07-06,1
1,Aceh,05 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,04 Jul 24,05 Jul / 04 Jul,True,2024-07-07,1
1,Aceh,08 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,05 Jul 24,08 Jul / 05 Jul,True,2024-07-08,1
1,Aceh,09 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,08 Jul 24,09 Jul / 08 Jul,True,2024-07-09,1
1,Aceh,10 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,09 Jul 24,10 Jul / 09 Jul,True,2024-07-10,1
1,Aceh,11 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,10 Jul 24,11 Jul / 10 Jul,True,2024-07-11,1
1,Aceh,12 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,11 Jul 24,12 Jul / 11 Jul,True,2024-07-12,1
1,Aceh,12 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,11 Jul 24,12 Jul / 11 Jul,True,2024-07-13,1
1,Aceh,12 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,11 Jul 24,12 Jul / 11 Jul,True,2024-07-14,1
1,Aceh,15 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,12 Jul 24,15 Jul / 12 Jul,True,2024-07-15,1
1,Aceh,16 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,15 Jul 24,16 Jul / 15 Jul,True,2024-07-16,1
1,Aceh,17 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,16 Jul 24,17 Jul / 16 Jul,True,2024-07-17,1
1,Aceh,18 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,17 Jul 24,18 Jul / 17 Jul,True,2024-07-18,1
1,Aceh,19 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,18 Jul 24,19 Jul / 18 Jul,True,2024-07-19,1
1,Aceh,19 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,18 Jul 24,19 Jul / 18 Jul,True,2024-07-20,1
1,Aceh,19 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,18 Jul 24,19 Jul / 18 Jul,True,2024-07-21,1
1,Aceh,22 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,19 Jul 24,22 Jul / 19 Jul,True,2024-07-22,1
1,Aceh,23 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,22 Jul 24,23 Jul / 22 Jul,True,2024-07-23,1
1,Aceh,24 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,23 Jul 24,24 Jul / 23 Jul,True,2024-07-24,1
1,Aceh,25 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,24 Jul 24,25 Jul / 24 Jul,True,2024-07-25,1
1,Aceh,26 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,25 Jul 24,26 Jul / 25 Jul,True,2024-07-26,1
1,Aceh,26 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,25 Jul 24,26 Jul / 25 Jul,True,2024-07-27,1
1,Aceh,26 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,25 Jul 24,26 Jul / 25 Jul,True,2024-07-28,1
1,Aceh,29 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,26 Jul 24,29 Jul / 26 Jul,True,2024-07-29,1
1,Aceh,30 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,29 Jul 24,30 Jul / 29 Jul,True,2024-07-30,1
1,Aceh,31 Jul 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,30 Jul 24,31 Jul / 30 Jul,True,2024-07-31,1
1,Aceh,01 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,31 Jul 24,01 Agt / 31 Jul,True,2024-08-01,1
1,Aceh,02 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,01 Agt 24,02 Agt / 01 Agt,True,2024-08-02,1
1,Aceh,02 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,01 Agt 24,02 Agt / 01 Agt,True,2024-08-03,1
1,Aceh,02 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,01 Agt 24,02 Agt / 01 Agt,True,2024-08-04,1
1,Aceh,05 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,02 Agt 24,05 Agt / 02 Agt,True,2024-08-05,1
1,Aceh,06 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,05 Agt 24,06 Agt / 05 Agt,True,2024-08-06,1
1,Aceh,07 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,06 Agt 24,07 Agt / 06 Agt,True,2024-08-07,1
1,Aceh,08 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,07 Agt 24,08 Agt / 07 Agt,True,2024-08-08,1
1,Aceh,09 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,08 Agt 24,09 Agt / 08 Agt,True,2024-08-09,1
1,Aceh,09 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,08 Agt 24,09 Agt / 08 Agt,True,2024-08-10,1
1,Aceh,09 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,08 Agt 24,09 Agt / 08 Agt,True,2024-08-11,1
1,Aceh,12 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,09 Agt 24,12 Agt / 09 Agt,True,2024-08-12,1
1,Aceh,13 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,12 Agt 24,13 Agt / 12 Agt,True,2024-08-13,1
1,Aceh,14 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,13 Agt 24,14 Agt / 13 Agt,True,2024-08-14,1
1,Aceh,15 Agt 24,Beras,14100.0,Rp200,14100.0,5,2400.0,1.44,0.0,,14 Agt 24,15 Agt / 14 Agt,True,2024-08-15,1
1,Aceh,16 Agt 24,Beras,13900.0,-Rp200,13900.0,5,2350.0,-1.42,0.0,,15 Agt 24,16 Agt / 15 Agt,True,2024-08-16,1
1,Aceh,16 Agt 24,Beras,13900.0,-Rp200,13900.0,5,2350.0,-1.42,0.0,,15 Agt 24,16 Agt / 15 Agt,True,2024-08-17,1
1,Aceh,16 Agt 24,Beras,13900.0,-Rp200,13900.0,5,2350.0,-1.42,0.0,,15 Agt 24,16 Agt / 15 Agt,True,2024-08-18,1
1,Aceh,19 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,16 Agt 24,19 Agt / 16 Agt,True,2024-08-19,1
1,Aceh,20 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,19 Agt 24,20 Agt / 19 Agt,True,2024-08-20,1
1,Aceh,21 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,20 Agt 24,21 Agt / 20 Agt,True,2024-08-21,1
1,Aceh,22 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,21 Agt 24,22 Agt / 21 Agt,True,2024-08-22,1
1,Aceh,23 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,22 Agt 24,23 Agt / 22 Agt,True,2024-08-23,1
1,Aceh,26 Agt 24,Beras,13900.0,,13900.0,6,2350.0,0.0,0.0,,,,True,2024-08-26,1
1,Aceh,27 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,26 Agt 24,27 Agt / 26 Agt,True,2024-08-27,1
1,Aceh,28 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,27 Agt 24,28 Agt / 27 Agt,True,2024-08-28,1
1,Aceh,29 Agt 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,28 Agt 24,29 Agt / 28 Agt,True,2024-08-29,1
1,Aceh,30 Agt 24,Beras,14100.0,Rp200,14100.0,5,2400.0,1.44,0.0,,29 Agt 24,30 Agt / 29 Agt,True,2024-08-30,1
1,Aceh,30 Agt 24,Beras,14100.0,Rp200,14100.0,5,2400.0,1.44,0.0,,29 Agt 24,30 Agt / 29 Agt,True,2024-08-31,1
1,Aceh,30 Agt 24,Beras,14100.0,Rp200,14100.0,5,2400.0,1.44,0.0,,29 Agt 24,30 Agt / 29 Agt,True,2024-09-01,1
1,Aceh,02 Sep 24,Beras,13900.0,-Rp200,13900.0,5,2350.0,-1.42,0.0,,30 Agt 24,02 Sep / 30 Agt,True,2024-09-02,1
1,Aceh,03 Sep 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,02 Sep 24,03 Sep / 02 Sep,True,2024-09-03,1
1,Aceh,04 Sep 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,03 Sep 24,04 Sep / 03 Sep,True,2024-09-04,1
1,Aceh,05 Sep 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,04 Sep 24,05 Sep / 04 Sep,True,2024-09-05,1
1,Aceh,06 Sep 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,05 Sep 24,06 Sep / 05 Sep,True,2024-09-06,1
1,Aceh,06 Sep 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,05 Sep 24,06 Sep / 05 Sep,True,2024-09-07,1
1,Aceh,06 Sep 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,05 Sep 24,06 Sep / 05 Sep,True,2024-09-08,1
1,Aceh,09 Sep 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,06 Sep 24,09 Sep / 06 Sep,True,2024-09-09,1
1,Aceh,10 Sep 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,09 Sep 24,10 Sep / 09 Sep,True,2024-09-10,1
1,Aceh,11 Sep 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,10 Sep 24,11 Sep / 10 Sep,True,2024-09-11,1
1,Aceh,12 Sep 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,11 Sep 24,12 Sep / 11 Sep,True,2024-09-12,1
1,Aceh,13 Sep 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,12 Sep 24,13 Sep / 12 Sep,True,2024-09-13,1
1,Aceh,13 Sep 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,12 Sep 24,13 Sep / 12 Sep,True,2024-09-14,1
1,Aceh,13 Sep 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,12 Sep 24,13 Sep / 12 Sep,True,2024-09-15,1
1,Aceh,16 Sep 24,Beras,13900.0,Rp0,13900.0,5,2350.0,0.0,0.0,,13 Sep 24,16 Sep / 13 Sep,True,2024-09-16,1
1,Aceh,17 Sep 24,Beras,13850.0,-Rp50,13850.0,5,2350.0,-0.36,0.0,,16 Sep 24,17 Sep / 16 Sep,True,2024-09-17,1
1,Aceh,18 Sep 24,Beras,13850.0,Rp0,13850.0,5,2350.0,0.0,0.0,,17 Sep 24,18 Sep / 17 Sep,True,2024-09-18,1
1,Aceh,19 Sep 24,Beras,13800.0,-Rp50,13800.0,5,2350.0,-0.36,0.0,,18 Sep 24,19 Sep / 18 Sep,True,2024-09-19,1
1,Aceh,20 Sep 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,19 Sep 24,20 Sep / 19 Sep,True,2024-09-20,1
1,Aceh,20 Sep 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,19 Sep 24,20 Sep / 19 Sep,True,2024-09-21,1
1,Aceh,20 Sep 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,19 Sep 24,20 Sep / 19 Sep,True,2024-09-22,1
1,Aceh,23 Sep 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,20 Sep 24,23 Sep / 20 Sep,True,2024-09-23,1
1,Aceh,24 Sep 24,Beras,13800.0,Rp0,13800.0,5,2350.0,0.0,0.0,,23 Sep 24,24 Sep / 23 Sep,True,2024-09-24,1
