Tanggal,Provinsi,Komoditas,Nilai,NilaiDiff,lag_1,lag_7,rolling_mean_7,rolling_std_7
2024-03-01,Sulawesi Tengah,Beras,15650.0,Rp0,14800.0,13800.0,14778.57142857143,748.2519310906943
2024-03-01,Jambi,Beras,14800.0,Rp0,15650.0,15850.0,14628.57142857143,585.1332774513448
2024-03-01,DI Yogyakarta,Beras,15400.0,Rp0,14800.0,13850.0,14850.0,532.2906474223777
2024-03-01,Jawa Timur,Beras,15400.0,Rp0,15400.0,14050.0,15042.857142857143,428.591269382004
2024-03-01,Riau,Beras,15450.0,Rp100,15400.0,14550.0,15171.42857142857,389.2911751473706
2024-03-01,Jawa Tengah,Beras,15600.0,Rp0,15450.0,14700.0,15300.0,354.72994422988194
2024-03-01,Maluku,Beras,15600.0,Rp0,15600.0,14800.0,15414.285714285714,289.7042827239065
2024-03-01,Sulawesi Utara,Beras,15350.0,Rp0,15600.0,15650.0,15371.42857142857,270.58138464108646
2024-03-01,Sumatera Selatan,Beras,15400.0,Rp0,15350.0,14800.0,15457.142857142857,101.7700489198296
2024-03-01,Bali,Beras,16700.0,Rp0,15400.0,15400.0,15642.857142857143,476.4701559634253
2024-03-01,Sulawesi Barat,Beras,15150.0,Rp0,16700.0,15400.0,15607.142857142857,506.15262143989486
2024-03-01,Banten,Beras,16750.0,Rp0,15150.0,15450.0,15792.857142857143,655.3806600166131
2024-03-01,Bengkulu,Beras,15900.0,Rp0,16750.0,15600.0,15835.714285714286,650.4577143021983
2024-03-01,Papua Barat,Beras,15900.0,Rp0,15900.0,15600.0,15878.57142857143,642.1689437998031
2024-03-01,Kalimantan Timur,Beras,15950.0,Rp550,15900.0,15350.0,15964.285714285714,598.4105932344785
2024-03-01,Sulawesi Tenggara,Beras,16100.0,Rp0,15950.0,15400.0,16064.285714285714,544.4525428617025
2024-03-01,DKI Jakarta,Beras,16150.0,Rp0,16100.0,16700.0,15985.714285714286,472.32958630096476
2024-03-01,Kepulauan Bangka Belitung,Beras,16450.0,Rp0,16150.0,15150.0,16171.42857142857,319.9702367110969
2024-03-01,Nusa Tenggara Timur,Beras,15900.0,Rp0,16450.0,16750.0,16050.0,204.12414523193868
2024-03-01,Kalimantan Barat,Beras,16350.0,Rp0,15900.0,15900.0,16114.285714285714,219.30626551752016
2024-03-01,Kalimantan Utara,Beras,16750.0,Rp0,16350.0,15900.0,16235.714285714286,300.9904285774566
2024-03-01,Papua,Beras,16900.0,Rp0,16750.0,15950.0,16371.42857142857,359.2319850008094
2024-03-01,Sumatera Barat,Beras,17050.0,Rp0,16900.0,16100.0,16507.14285714286,414.7575310031294
2024-03-01,Gorontalo,Beras,17350.0,Rp50,17050.0,16150.0,16678.571428571428,484.64518194340286
2024-03-01,Kalimantan Selatan,Beras,18650.0,Rp150,17350.0,16450.0,16992.85714285714,871.0284014832549
2024-03-01,Kalimantan Tengah,Beras,19500.0,Rp50,18650.0,15900.0,17507.14285714286,1139.6010162291307
2024-03-01,Maluku Utara,Beras,16700.0,Rp0,19500.0,16350.0,17557.14285714286,1086.8258720652848
2024-03-04,Bengkulu,Beras,15900.0,Rp0,16700.0,16750.0,17435.714285714286,1230.0793625190327
2024-03-04,Jambi,Beras,14800.0,Rp0,15900.0,16900.0,17135.714285714286,1586.8507296199073
2024-03-04,Aceh,Beras,13800.0,-Rp50,14800.0,17050.0,16671.428571428572,2029.7489875304657
2024-03-04,Sumatera Utara,Beras,13800.0,Rp0,13800.0,17350.0,16164.285714285714,2262.136579599452
2024-03-04,Sulawesi Selatan,Beras,14100.0,Rp50,13800.0,18650.0,15514.285714285714,2074.7920148202606
2024-03-04,Kepulauan Riau,Beras,14550.0,Rp0,14100.0,19500.0,14807.142857142857,1108.463114492537
2024-03-04,Lampung,Beras,14800.0,Rp0,14550.0,16700.0,14535.714285714286,738.6441891027509
2024-03-04,Sulawesi Barat,Beras,15250.0,Rp100,14800.0,15900.0,14442.857142857143,557.0970677154626
2024-03-04,Sumatera Selatan,Beras,15400.0,Rp0,15250.0,14800.0,14528.57142857143,658.1901592353904
2024-03-04,DI Yogyakarta,Beras,15400.0,Rp0,15400.0,13800.0,14757.142857142857,640.5912447553145
2024-03-04,Riau,Beras,15450.0,Rp0,15400.0,13800.0,14992.857142857143,522.3572942509372
2024-03-04,Jawa Tengah,Beras,15600.0,Rp0,15450.0,14100.0,15207.142857142857,384.5219666770123
2024-03-04,Sulawesi Utara,Beras,15650.0,Rp300,15600.0,14550.0,15364.285714285714,282.4215019468548
2024-03-04,Maluku,Beras,15650.0,Rp50,15650.0,14800.0,15485.714285714286,151.97117521177876
2024-03-04,Jawa Barat,Beras,15800.0,-Rp50,15650.0,15250.0,15564.285714285714,151.97117521177495
2024-03-04,Nusa Tenggara Barat,Beras,14700.0,Rp0,15800.0,15400.0,15464.285714285714,362.5307868700022
2024-03-04,Jawa Timur,Beras,15350.0,-Rp50,14700.0,15400.0,15457.142857142857,364.49573777638955
2024-03-04,Banten,Beras,16750.0,Rp0,15350.0,15450.0,15642.857142857143,609.2540325598877
2024-03-04,Maluku Utara,Beras,16650.0,-Rp50,16750.0,15600.0,15792.857142857143,716.7220355134075
2024-03-04,Nusa Tenggara Timur,Beras,15900.0,Rp0,16650.0,15650.0,15828.57142857143,714.6427679017615
2024-03-04,Papua Barat,Beras,15900.0,Rp0,15900.0,15650.0,15864.285714285714,710.4659772022228
2024-03-04,Kepulauan Bangka Belitung,Beras,16500.0,Rp50,15900.0,15800.0,15964.285714285714,748.1723763691809
2024-03-04,Sulawesi Tenggara,Beras,16100.0,Rp0,16500.0,14700.0,16164.285714285714,499.7618480455497
2024-03-04,DKI Jakarta,Beras,16150.0,Rp0,16100.0,15350.0,16278.57142857143,352.20394524708985
2024-03-04,Kalimantan Barat,Beras,16350.0,Rp0,16150.0,16750.0,16221.42857142857,289.909673946242
2024-03-04,Sulawesi Tengah,Beras,16500.0,Rp850,16350.0,16650.0,16200.0,256.58007197233997
2024-03-04,Bali,Beras,16300.0,-Rp400,16500.0,15900.0,16257.142857142857,220.6591856018525
2024-03-04,Kalimantan Utara,Beras,16800.0,Rp50,16300.0,15900.0,16385.714285714286,239.29459827145868
2024-03-04,Sumatera Barat,Beras,17050.0,Rp0,16800.0,16500.0,16464.285714285714,348.4660262185744
2024-03-04,Papua,Beras,17350.0,Rp450,17050.0,16100.0,16642.85714285714,439.1550328268288
2024-03-04,Gorontalo,Beras,17850.0,Rp500,17350.0,16150.0,16885.714285714286,571.3392787377372
2024-03-04,Kalimantan Selatan,Beras,18650.0,Rp0,17850.0,16350.0,17214.285714285714,819.4074514114164
2024-03-04,Kalimantan Timur,Beras,15900.0,-Rp50,18650.0,16500.0,17128.571428571428,930.4376850247787
2024-03-04,Kalimantan Tengah,Beras,19500.0,Rp0,15900.0,16300.0,17585.714285714286,1201.982489374066
2024-03-05,Sumatera Utara,Beras,13800.0,Rp0,19500.0,16800.0,17157.14285714286,1875.1507875876164
2024-03-05,Nusa Tenggara Barat,Beras,14800.0,Rp100,13800.0,17050.0,16835.714285714286,2078.403691481011
2024-03-05,Sulawesi Selatan,Beras,14100.0,Rp0,14800.0,17350.0,16371.42857142857,2295.985108629325
2024-03-05,Kepulauan Riau,Beras,14550.0,Rp0,14100.0,17850.0,15900.0,2280.5335632990223
2024-03-05,Jambi,Beras,14800.0,Rp0,14550.0,18650.0,15350.0,1946.578194336584
2024-03-05,Lampung,Beras,14800.0,Rp0,14800.0,15900.0,15192.857142857143,1939.1640319625244
2024-03-05,Sulawesi Barat,Beras,15250.0,Rp0,14800.0,19500.0,14585.714285714286,488.8032031693235
2024-03-05,Jawa Tengah,Beras,15600.0,Rp0,15250.0,13800.0,14842.857142857143,479.95535506665504
2024-03-05,Sumatera Selatan,Beras,15400.0,Rp0,15600.0,14800.0,14928.57142857143,522.6990393278913
2024-03-05,Maluku,Beras,15650.0,Rp0,15400.0,14100.0,15150.0,433.97388554306485
2024-03-05,Sulawesi Utara,Beras,15650.0,Rp0,15650.0,14550.0,15307.142857142857,375.7532118165934
2024-03-05,Papua Barat,Beras,15900.0,Rp0,15650.0,14800.0,15464.285714285714,357.9039509355059
2024-03-05,Riau,Beras,15450.0,Rp0,15900.0,14800.0,15557.142857142857,211.00665753434197
2024-03-05,DI Yogyakarta,Beras,15400.0,Rp0,15450.0,15250.0,15578.57142857143,179.94708216850188
2024-03-05,Jawa Barat,Beras,15800.0,Rp0,15400.0,15600.0,15607.142857142857,198.8059594776129
2024-03-05,Aceh,Beras,13800.0,Rp0,15800.0,15400.0,15378.57142857143,718.1324987175378
2024-03-05,Jawa Timur,Beras,15300.0,-Rp50,13800.0,15650.0,15328.57142857143,708.2002676133558
2024-03-05,Banten,Beras,16750.0,Rp0,15300.0,15650.0,15485.714285714286,890.0909530839597
2024-03-05,Maluku Utara,Beras,16700.0,Rp50,16750.0,15900.0,15600.0,997.0790674097374
2024-03-05,Kepulauan Bangka Belitung,Beras,16500.0,Rp0,16700.0,15450.0,15750.0,1048.4114968211047
2024-03-05,DKI Jakarta,Beras,16150.0,Rp0,16500.0,15400.0,15857.142857142857,1044.9994303940123
2024-03-05,Bali,Beras,16200.0,-Rp100,16150.0,15800.0,15914.285714285714,1052.2651304504507
2024-03-05,Sulawesi Tenggara,Beras,16200.0,Rp100,16200.0,13800.0,16257.142857142857,488.55959328465764
2024-03-05,Kalimantan Barat,Beras,16350.0,Rp0,16200.0,15300.0,16407.14285714286,247.36708792898781
2024-03-05,Sulawesi Tengah,Beras,16500.0,Rp0,16350.0,16750.0,16371.42857142857,203.83233072211868
2024-03-05,Kalimantan Tengah,Beras,19500.0,Rp0,16500.0,16700.0,16771.428571428572,1211.698925358221
2024-03-05,Kalimantan Timur,Beras,16050.0,Rp150,19500.0,16500.0,16707.14285714286,1240.1036823012525
2024-03-05,Kalimantan Utara,Beras,16850.0,Rp50,16050.0,16150.0,16807.14285714286,1215.6714781786748
2024-03-05,Nusa Tenggara Timur,Beras,15950.0,Rp50,16850.0,16200.0,16771.428571428572,1239.9116712011926
2024-03-05,Kalimantan Selatan,Beras,18650.0,Rp0,15950.0,16200.0,17121.428571428572,1388.6015575802373
2024-03-05,Bengkulu,Beras,15950.0,Rp50,18650.0,16350.0,17064.285714285714,1433.153366331932
2024-03-05,Papua,Beras,17350.0,Rp0,15950.0,16500.0,17185.714285714286,1413.245167959855
2024-03-05,Sumatera Barat,Beras,17200.0,Rp150,17350.0,19500.0,16857.14285714286,989.2878631573619
2024-03-05,Gorontalo,Beras,18000.0,Rp150,17200.0,16050.0,17135.714285714286,998.630013950051
2024-03-06,Sumatera Utara,Beras,13800.0,Rp0,18000.0,16850.0,16700.0,1617.611407806787
2024-03-06,Aceh,Beras,13850.0,Rp50,13800.0,15950.0,16400.0,1942.0779249728025
2024-03-06,Sulawesi Selatan,Beras,14100.0,Rp0,13850.0,18650.0,15750.0,1821.1717839530372
2024-03-06,Kepulauan Riau,Beras,14550.0,Rp0,14100.0,15950.0,15550.0,1871.7193521822019
2024-03-06,Jambi,Beras,14800.0,Rp0,14550.0,17350.0,15185.714285714286,1703.6026252509546
2024-03-06,Lampung,Beras,14800.0,Rp0,14800.0,17200.0,14842.857142857143,1453.8536639533313
2024-03-06,Nusa Tenggara Barat,Beras,14750.0,-Rp50,14800.0,18000.0,14378.57142857143,449.8677054212901
2024-03-06,Jawa Timur,Beras,15300.0,Rp0,14750.0,13800.0,14592.857142857143,484.2765837038445
2024-03-06,Sulawesi Barat,Beras,15250.0,Rp0,15300.0,13850.0,14792.857142857143,409.7037257057751
2024-03-06,Riau,Beras,15450.0,Rp0,15250.0,14100.0,14985.714285714286,341.2163117856692
2024-03-06,Jawa Tengah,Beras,15550.0,-Rp50,15450.0,14550.0,15128.57142857143,337.709370683814
2024-03-06,Sulawesi Utara,Beras,15650.0,Rp0,15550.0,14800.0,15250.0,352.3729085311484
2024-03-06,Maluku,Beras,15650.0,Rp0,15650.0,14800.0,15371.42857142857,316.0394791493348
2024-03-06,Papua Barat,Beras,15900.0,Rp0,15650.0,14750.0,15535.714285714286,224.9338527106652
2024-03-06,Sumatera Selatan,Beras,15400.0,Rp0,15900.0,15300.0,15550.0,210.15867021536693
2024-03-06,DI Yogyakarta,Beras,15400.0,Rp0,15400.0,15250.0,15571.42857142857,179.94708216855426
2024-03-06,Jawa Barat,Beras,15800.0,Rp0,15400.0,15450.0,15621.42857142857,188.98223650467352
2024-03-06,Maluku Utara,Beras,16850.0,Rp150,15800.0,15550.0,15807.142857142857,496.1758520832045
2024-03-06,Bengkulu,Beras,15950.0,Rp0,16850.0,15650.0,15850.0,493.28828623164173
2024-03-06,Kalimantan Timur,Beras,16100.0,Rp50,15950.0,15650.0,15914.285714285714,492.2010816342441
2024-03-06,DKI Jakarta,Beras,16150.0,Rp0,16100.0,15900.0,15950.0,500.000000000014
2024-03-06,Bali,Beras,16200.0,Rp0,16150.0,15400.0,16064.285714285714,441.3183712037323
2024-03-06,Sulawesi Tenggara,Beras,16200.0,Rp0,16200.0,15400.0,16178.57142857143,330.22358947783516
2024-03-06,Kepulauan Bangka Belitung,Beras,16450.0,-Rp50,16200.0,15800.0,16271.42857142857,295.60269346025285
2024-03-06,Sulawesi Tengah,Beras,16500.0,Rp0,16450.0,16850.0,16221.42857142857,193.34154333965017
2024-03-06,Kalimantan Barat,Beras,16350.0,Rp0,16500.0,15950.0,16278.57142857143,155.07294750414297
2024-03-06,Kalimantan Tengah,Beras,19550.0,Rp50,16350.0,16100.0,16771.428571428572,1232.4964985944619
2024-03-06,Sumatera Barat,Beras,17200.0,Rp0,19550.0,16150.0,16921.428571428572,1207.9104350272019
2024-03-06,Papua,Beras,17350.0,Rp0,17200.0,16200.0,17085.714285714286,1171.0800875382317
2024-03-06,Gorontalo,Beras,18000.0,Rp0,17350.0,16200.0,17342.85714285714,1141.4276774535986
2024-03-06,Kalimantan Selatan,Beras,18650.0,Rp0,18000.0,16450.0,17657.14285714286,1157.3779890441037
2024-03-06,Nusa Tenggara Timur,Beras,15950.0,Rp0,18650.0,16500.0,17578.571428571428,1262.885961748296
2024-03-06,Kalimantan Utara,Beras,16850.0,Rp0,15950.0,16350.0,17650.0,1194.0826325398496
2024-03-06,Banten,Beras,16750.0,Rp0,16850.0,19550.0,17250.0,878.9197915623348
2024-03-07,Jambi,Beras,14800.0,Rp0,16750.0,17200.0,16907.14285714286,1278.810831537305
2024-03-07,Sumatera Utara,Beras,13800.0,Rp0,14800.0,17350.0,16400.0,1706.3606496478621
2024-03-07,Aceh,Beras,13850.0,Rp0,13800.0,18000.0,15807.142857142857,1777.2705129468907
2024-03-07,Sulawesi Selatan,Beras,14100.0,Rp0,13850.0,18650.0,15157.142857142857,1343.3256528198435
2024-03-07,Kepulauan Riau,Beras,14550.0,Rp0,14100.0,15950.0,14957.142857142857,1309.3982623800391
2024-03-07,Nusa Tenggara Barat,Beras,14750.0,Rp0,14550.0,16850.0,14657.142857142857,1009.7147168997169
2024-03-07,Lampung,Beras,14800.0,Rp0,14750.0,16750.0,14378.57142857143,449.86770542130233
2024-03-07,Sulawesi Utara,Beras,15800.0,Rp150,14800.0,14800.0,14521.42857142857,696.9320524372204
2024-03-07,Sumatera Selatan,Beras,15400.0,Rp0,15800.0,13800.0,14750.0,683.1300510640198
2024-03-07,DI Yogyakarta,Beras,15400.0,Rp0,15400.0,13850.0,14971.42857142857,587.2656574166494
2024-03-07,Riau,Beras,15450.0,Rp0,15400.0,14100.0,15164.285714285714,461.62239774006827
2024-03-07,Jawa Tengah,Beras,15550.0,Rp0,15450.0,14550.0,15307.142857142857,388.8321954140679
2024-03-07,Maluku,Beras,15700.0,Rp50,15550.0,14750.0,15442.857142857143,322.0100560394347
2024-03-07,Jawa Barat,Beras,15800.0,Rp0,15700.0,14800.0,15585.714285714286,179.61599250051256
2024-03-07,Sulawesi Barat,Beras,15250.0,Rp0,15800.0,15800.0,15507.142857142857,190.23794624237806
2024-03-07,Nusa Tenggara Timur,Beras,15900.0,-Rp50,15250.0,15400.0,15578.57142857143,232.48143807121193
2024-03-07,Jawa Timur,Beras,15300.0,Rp0,15900.0,15400.0,15564.285714285714,247.84787961290198
2024-03-07,Kalimantan Utara,Beras,16850.0,Rp0,15300.0,15450.0,15764.285714285714,536.7450401217255
2024-03-07,Sulawesi Tengah,Beras,16500.0,Rp0,16850.0,15550.0,15900.0,590.9032633745538
2024-03-07,Kalimantan Barat,Beras,16350.0,Rp0,16500.0,15700.0,15992.857142857143,605.136741729094
2024-03-07,DKI Jakarta,Beras,16150.0,Rp0,16350.0,15800.0,16042.857142857143,600.9912446870608
2024-03-07,Kalimantan Timur,Beras,16150.0,Rp50,16150.0,15250.0,16171.42857142857,488.92496259409955
2024-03-07,Bali,Beras,16200.0,Rp0,16150.0,15900.0,16214.285714285714,474.0906081773042
2024-03-07,Sulawesi Tenggara,Beras,16200.0,Rp0,16200.0,15300.0,16342.857142857143,257.2750982712745
2024-03-07,Banten,Beras,16250.0,-Rp500,16200.0,16850.0,16257.142857142857,127.24180205614896
2024-03-07,Kepulauan Bangka Belitung,Beras,16500.0,Rp50,16250.0,16500.0,16257.142857142857,127.24180205614896
2024-03-07,Papua Barat,Beras,15900.0,Rp0,16500.0,16350.0,16192.857142857143,176.6082562919916
2024-03-07,Maluku Utara,Beras,16850.0,Rp0,15900.0,16150.0,16292.857142857143,301.97760875683355
2024-03-07,Sumatera Barat,Beras,17200.0,Rp0,16850.0,16150.0,16442.85714285714,445.74709891427415
2024-03-07,Papua,Beras,17350.0,Rp0,17200.0,16200.0,16607.14285714286,542.700478647128
2024-03-07,Gorontalo,Beras,17950.0,-Rp50,17350.0,16200.0,16857.14285714286,703.2238687102539
2024-03-07,Kalimantan Selatan,Beras,18650.0,Rp0,17950.0,16250.0,17200.0,911.9576013536306
2024-03-07,Kalimantan Tengah,Beras,19550.0,Rp0,18650.0,16500.0,17635.714285714286,1203.7144891661662
2024-03-07,Bengkulu,Beras,15950.0,Rp0,19550.0,15900.0,17642.85714285714,1191.7873731740638
2024-03-08,Kepulauan Riau,Beras,14550.0,Rp0,15950.0,16850.0,17314.285714285714,1668.5108844201673
2024-03-08,Aceh,Beras,13850.0,Rp0,14550.0,17200.0,16835.714285714286,2124.7969090625843
2024-03-08,Sulawesi Selatan,Beras,14100.0,Rp0,13850.0,17350.0,16371.42857142857,2338.0649304601516
2024-03-08,Nusa Tenggara Barat,Beras,14750.0,Rp0,14100.0,17950.0,15914.285714285714,2290.326447931661
2024-03-08,Jambi,Beras,14800.0,Rp0,14750.0,18650.0,15364.285714285714,1962.7179891064163
2024-03-08,Lampung,Beras,14800.0,Rp0,14800.0,19550.0,14685.714285714286,669.3991620067047
2024-03-08,Sulawesi Barat,Beras,15250.0,Rp0,14800.0,15950.0,14585.714285714286,472.32958630100694
2024-03-08,Riau,Beras,15450.0,Rp0,15250.0,14550.0,14714.285714285714,572.7959829601446
2024-03-08,Sumatera Selatan,Beras,15400.0,Rp0,15450.0,13850.0,14935.714285714286,474.09060817732035
2024-03-08,DI Yogyakarta,Beras,15400.0,Rp0,15400.0,14100.0,15121.42857142857,322.5641316818302
2024-03-08,Sulawesi Utara,Beras,15850.0,Rp50,15400.0,14750.0,15278.57142857143,375.1190287286388
2024-03-08,Jawa Tengah,Beras,15550.0,Rp0,15850.0,14800.0,15385.714285714286,318.4785258515893
2024-03-08,Maluku,Beras,15700.0,Rp0,15550.0,14800.0,15514.285714285714,203.54009783971264
2024-03-08,Jawa Barat,Beras,15800.0,Rp0,15700.0,15250.0,15592.857142857143,190.2379462423404
2024-03-08,Jawa Timur,Beras,15300.0,Rp0,15800.0,15450.0,15571.42857142857,215.74897229800837
2024-03-08,Sumatera Utara,Beras,13800.0,Rp0,15300.0,15400.0,15342.857142857143,709.7115443548224
2024-03-08,Nusa Tenggara Timur,Beras,15900.0,Rp0,13800.0,15400.0,15414.285714285714,740.8971395737748
2024-03-08,Papua Barat,Beras,15900.0,Rp0,15900.0,15850.0,15421.42857142857,746.0211920901772
2024-03-08,Sulawesi Tengah,Beras,16500.0,Rp0,15900.0,15550.0,15557.142857142857,852.1681032463634
2024-03-08,Kalimantan Timur,Beras,16100.0,-Rp50,16500.0,15700.0,15614.285714285714,876.4104278791222
2024-03-08,DKI Jakarta,Beras,16150.0,Rp0,16100.0,15800.0,15664.285714285714,898.4775482792722
2024-03-08,Sulawesi Tenggara,Beras,16200.0,Rp0,16150.0,15300.0,15792.857142857143,902.0479345303673
2024-03-08,Banten,Beras,16250.0,Rp0,16200.0,13800.0,16142.857142857143,209.02266908280347
2024-03-08,Kalimantan Barat,Beras,16350.0,Rp0,16250.0,15900.0,16207.142857142857,190.23794624232733
2024-03-08,Kepulauan Bangka Belitung,Beras,16500.0,Rp0,16350.0,15900.0,16292.857142857143,161.83471874260448
2024-03-08,Sumatera Barat,Beras,17150.0,-Rp50,16500.0,16500.0,16385.714285714286,362.53078687001505
2024-03-08,Bali,Beras,16200.0,Rp0,17150.0,16100.0,16400.0,351.18845842845406
2024-03-08,Maluku Utara,Beras,16850.0,Rp0,16200.0,16150.0,16500.0,367.42346141750363
2024-03-08,Bengkulu,Beras,15950.0,Rp0,16850.0,16200.0,16464.285714285714,411.0092108804758
2024-03-08,Papua,Beras,17350.0,Rp0,15950.0,16250.0,16621.428571428572,513.044136224462
2024-03-08,Gorontalo,Beras,18050.0,Rp100,17350.0,16350.0,16864.285714285714,722.6769020536917
2024-03-08,Kalimantan Selatan,Beras,18650.0,Rp0,18050.0,16500.0,17171.428571428572,959.9727178663114
2024-03-08,Kalimantan Tengah,Beras,19500.0,-Rp50,18650.0,17150.0,17507.14285714286,1301.4186398659292
2024-03-08,Kalimantan Utara,Beras,16850.0,Rp0,19500.0,16200.0,17600.0,1212.7791774817629
2024-03-11,Aceh,Beras,13850.0,Rp0,16850.0,16850.0,17171.428571428572,1872.5778005326326
2024-03-11,Sulawesi Selatan,Beras,14100.0,Rp0,13850.0,15950.0,16907.14285714286,2179.149025695694
2024-03-11,Kepulauan Riau,Beras,14550.0,Rp0,14100.0,17350.0,16507.14285714286,2335.6705981060695
2024-03-11,Nusa Tenggara Barat,Beras,14750.0,Rp0,14550.0,18050.0,16035.714285714286,2305.1959941463974
2024-03-11,Jambi,Beras,14800.0,Rp0,14750.0,18650.0,15485.714285714286,2019.016733815895
2024-03-11,Lampung,Beras,14800.0,Rp0,14800.0,19500.0,14814.285714285714,971.130906775846
2024-03-11,Jawa Barat,Beras,15800.0,Rp0,14800.0,16850.0,14664.285714285714,622.9729031790056
2024-03-11,Sulawesi Utara,Beras,15300.0,-Rp550,15800.0,13850.0,14871.42857142857,543.029421284879
2024-03-11,Jawa Timur,Beras,15300.0,Rp0,15300.0,14100.0,15042.857142857143,438.2052139395947
2024-03-11,Sumatera Selatan,Beras,15400.0,Rp0,15300.0,14550.0,15164.285714285714,394.4556224662967
2024-03-11,DI Yogyakarta,Beras,15400.0,Rp0,15400.0,14750.0,15257.142857142857,355.2329886011587
2024-03-11,Riau,Beras,15450.0,Rp0,15400.0,14800.0,15350.0,295.80398915503827
2024-03-11,Kalimantan Timur,Beras,15700.0,-Rp400,15450.0,14800.0,15478.57142857143,195.48474547728398
2024-03-11,Sumatera Utara,Beras,13800.0,Rp0,15700.0,15800.0,15192.857142857143,628.7743179052231
2024-03-11,Jawa Tengah,Beras,15300.0,-Rp250,13800.0,15300.0,15192.857142857143,628.7743179052231
2024-03-11,Sulawesi Barat,Beras,15250.0,Rp0,15300.0,15300.0,15185.714285714286,627.6372928918479
2024-03-11,Maluku,Beras,15700.0,Rp0,15250.0,15400.0,15228.57142857143,654.3808414939432
2024-03-11,Kalimantan Tengah,Beras,19500.0,Rp0,15700.0,15400.0,15814.285714285714,1750.408115677199
2024-03-11,Bengkulu,Beras,15950.0,Rp0,19500.0,15450.0,15885.714285714286,1743.2522971241433
2024-03-11,DKI Jakarta,Beras,16150.0,Rp0,15950.0,15700.0,15950.0,1743.559577416278
2024-03-11,Bali,Beras,16200.0,Rp0,16150.0,13800.0,16292.857142857143,1463.8501094228095
2024-03-11,Sulawesi Tenggara,Beras,16200.0,Rp0,16200.0,15300.0,16421.428571428572,1400.2550788032563
2024-03-11,Banten,Beras,16250.0,Rp0,16200.0,15250.0,16564.285714285714,1308.852641856701
2024-03-11,Kalimantan Barat,Beras,16350.0,Rp0,16250.0,15700.0,16657.14285714286,1259.4405409508238
2024-03-11,Kepulauan Bangka Belitung,Beras,16500.0,Rp0,16350.0,19500.0,16228.57142857143,170.43362064934334
2024-03-11,Nusa Tenggara Timur,Beras,15900.0,Rp0,16500.0,15950.0,16221.42857142857,184.5199692381403
2024-03-11,Kalimantan Utara,Beras,16850.0,Rp0,15900.0,16150.0,16321.42857142857,295.60269346029
2024-03-11,Sumatera Barat,Beras,17150.0,Rp0,16850.0,16200.0,16457.14285714286,421.73112626076033
2024-03-11,Papua,Beras,17350.0,Rp0,17150.0,16200.0,16621.428571428572,517.8940873521469
2024-03-11,Gorontalo,Beras,18050.0,Rp0,17350.0,16250.0,16878.571428571428,712.8914964525217
2024-03-11,Kalimantan Selatan,Beras,18650.0,Rp0,18050.0,16350.0,17207.14285714286,926.6555326498138
2024-03-11,Papua Barat,Beras,15900.0,Rp0,18650.0,16500.0,17121.428571428572,1025.4499593094008
2024-03-11,Sulawesi Tengah,Beras,16500.0,Rp0,15900.0,15900.0,17207.14285714286,926.6555326498138
2024-03-11,Maluku Utara,Beras,16850.0,Rp0,16500.0,16850.0,17207.14285714286,926.6555326498138
2024-03-12,Kalimantan Timur,Beras,15700.0,Rp0,16850.0,17150.0,17000.0,1089.3423092245607
2024-03-12,Maluku,Beras,15700.0,Rp0,15700.0,17350.0,16764.285714285714,1176.0506953763809
2024-03-12,Sumatera Utara,Beras,13800.0,Rp0,15700.0,18050.0,16157.142857142857,1463.5654442230589
2024-03-12,Aceh,Beras,13850.0,Rp0,13800.0,18650.0,15471.42857142857,1202.032009715624
2024-03-12,Sulawesi Selatan,Beras,14100.0,Rp0,13850.0,15900.0,15214.285714285714,1284.7549330885122
2024-03-12,Nusa Tenggara Barat,Beras,14750.0,Rp0,14100.0,16500.0,14964.285714285714,1156.760665866223
2024-03-12,Jambi,Beras,14800.0,Rp0,14750.0,16850.0,14671.42857142857,806.1519412498997
2024-03-12,Jawa Timur,Beras,15300.0,Rp0,14800.0,15700.0,14614.285714285714,731.8437251867829
2024-03-12,Kepulauan Riau,Beras,14550.0,Rp0,15300.0,15700.0,14450.0,555.2777082986155
2024-03-12,Jawa Tengah,Beras,15300.0,Rp0,14550.0,13800.0,14664.285714285714,552.0524474739101
2024-03-12,Sulawesi Utara,Beras,15300.0,Rp0,15300.0,13850.0,14871.42857142857,459.9430606582175
2024-03-12,Sumatera Selatan,Beras,15400.0,Rp0,15300.0,14100.0,15057.142857142857,344.51484175649966
2024-03-12,DI Yogyakarta,Beras,15400.0,Rp0,15400.0,14750.0,15150.0,335.4101966250132
2024-03-12,Riau,Beras,15450.0,Rp0,15400.0,14800.0,15242.857142857143,311.4864515895352
2024-03-12,Jawa Barat,Beras,15800.0,Rp0,15450.0,15300.0,15314.285714285714,377.1762250751434
2024-03-12,Lampung,Beras,14800.0,Rp0,15800.0,14550.0,15350.0,295.80398915503247
2024-03-12,Sulawesi Barat,Beras,15250.0,Rp0,14800.0,15300.0,15342.857142857143,297.80946289617253
2024-03-12,Kalimantan Tengah,Beras,19500.0,Rp0,15250.0,15300.0,15942.857142857143,1596.4618618026886
2024-03-12,Nusa Tenggara Timur,Beras,15900.0,Rp0,19500.0,15400.0,16014.285714285714,1579.2177086863617
